id,tx_datetime,tx_type,tx_amount,bal_after_tx,tx_qty,account_no,stock_code
9130,2024-02-05,매수,3625200.0,57334884,53,31224040-11,10120.0
9131,2024-04-09,매수,2248000.0,67746531,40,7018-6962,267270.0
9132,2024-06-12,매수,987000.0,97592535,14,86608602-410,108320.0
9133,2024-01-04,매수,298800.0,28394126,6,109–3871–7361-3,9240.0
9134,2024-03-12,매수,8803300.0,22329511,53,018475-885599,4170.0
9135,2024-04-09,매수,5977200.0,84327190,51,9271-2143,329180.0
9136,2024-06-10,매수,1952000.0,90969553,40,27177661-14,7660.0
9137,2024-04-24,매수,706000.0,22927163,50,852-18-831177,316140.0
9138,2024-06-03,매수,1661700.0,56503959,29,95266979-58,28300.0
9139,2024-01-18,매수,23098500.0,72828138,59,078–4096–2542-7,7310.0
9140,2024-04-17,매수,5905200.0,63547106,42,44091270-21,66970.0
9141,2024-05-13,매수,3049800.0,10819810,51,632375-428679,302440.0
9142,2024-06-05,매수,14342000.0,81903040,71,044961-978299,39030.0
9143,2024-05-03,매수,1887000.0,29066311,85,025811-473905,214370.0
9144,2024-02-20,매수,13825000.0,26910730,50,549791-477974,357780.0
9145,2024-01-30,매수,11186000.0,19014038,85,252-91-175889,11170.0
9146,2024-04-15,매수,5672900.0,45415344,71,6886-2629,10950.0
9147,2024-01-08,매수,283000.0,83845888,5,758-10-961519,12750.0
9148,2024-02-21,매수,3260400.0,8481420,52,31224040-11,4800.0
9149,2024-03-15,매수,4185000.0,85363548,62,9682-5743,39130.0
9150,2024-01-18,매수,1832600.0,60915518,77,35324396-712,28050.0
9151,2024-05-30,매수,13872000.0,86350307,68,5528-8893,352820.0
9152,2024-05-20,매수,3885000.0,9783952,70,6907-2128,267270.0
9153,2024-02-08,매수,4380000.0,61368435,60,145979-931421,41510.0
9154,2024-03-15,매수,221320.0,92855947,22,040726-552086,32640.0
9155,2024-01-15,매수,567720.0,32115456,76,4714-8806,42670.0
9156,2024-05-31,매수,1705000.0,91886064,11,209-55-320679,5070.0
9157,2024-06-05,매수,8603000.0,89043426,70,03572721-578,1040.0
9158,2024-06-07,매수,5031600.0,3784642,84,323188-497035,139480.0
9159,2024-02-16,매수,117160.0,65117099,29,781–3221–0927-8,47040.0
9160,2024-04-23,매수,1938800.0,27947783,74,271608-274369,28050.0
9161,2024-02-26,매수,161300.0,22647115,10,017-70-578764,34020.0
9162,2024-02-15,매수,21371000.0,21257332,71,360–6880–0688-6,298020.0
9163,2024-02-01,매수,5595200.0,65494711,52,789-60-751229,39490.0
9164,2024-02-26,매수,156800.0,65118084,7,961–6628–4488-3,7070.0
9165,2024-04-09,매수,910800.0,19395373,60,1541-8941,34230.0
9166,2024-06-11,매수,1825800.0,12874813,51,54986895-890,16360.0
9167,2024-04-03,매수,24096000.0,83776381,96,00594065-78,278470.0
9168,2024-05-16,매수,40092000.0,65954747,78,82009831-07,10130.0
9169,2024-04-25,매수,36927000.0,8519191,99,544-39-489513,51910.0
9170,2024-05-08,매수,1339600.0,86314126,17,95266979-58,6110.0
9171,2024-04-25,매수,7519800.0,39854200,83,379838-972893,66570.0
9172,2024-01-25,매수,27888000.0,1160877,84,4388-6506,128940.0
9173,2024-03-04,매수,6479100.0,39672380,69,65234069-61,66570.0
9174,2024-02-14,매수,7254000.0,31633040,93,21692830-23,139480.0
9175,2024-06-05,매수,18582000.0,94138023,57,2604-4821,278470.0
9176,2024-03-07,매수,234300.0,58029568,6,9216-9188,30200.0
9177,2024-05-29,매수,217500.0,60783081,50,366-41-435712,28670.0
9178,2024-04-01,매수,2834100.0,20317450,47,19570427-61,12750.0
9179,2024-03-22,매수,1089200.0,80042441,70,707–5647–4984-8,11200.0
9180,2024-04-18,매수,10656000.0,40514584,96,17038329-23,450080.0
9181,2024-04-05,매수,899800.0,188762,11,025811-473905,41510.0
9182,2024-02-22,매수,675980.0,7431799,73,706-80-042454,1440.0
9183,2024-03-22,매수,1433750.0,40196555,37,8055-5195,30200.0
9184,2024-04-03,매수,6410800.0,79507650,44,237439-130647,307950.0
9185,2024-01-22,매수,17360000.0,44549854,70,549791-477974,247540.0
9186,2024-04-12,매수,6652600.0,32224501,58,939851-951805,69620.0
9187,2024-04-15,매수,10676400.0,66119757,93,61377941-723,121600.0
9188,2024-01-19,매수,5581800.0,65033128,63,4878-8684,326030.0
9189,2024-06-04,매수,2558400.0,66295826,52,234383-793053,20150.0
9190,2024-02-23,매수,5922000.0,4995949,94,43188995-715,251270.0
9191,2024-04-02,매수,1281600.0,47735456,36,901–1073–0397-9,51600.0
9192,2024-01-24,매수,197700.0,14892600,3,02850175-08,10120.0
9193,2024-06-03,매수,1777350.0,79247484,41,945365-763338,89030.0
9194,2024-06-12,매수,45152000.0,16874543,83,29739358-897,4370.0
9195,2024-04-11,매수,26005000.0,60281401,70,691346-945441,4370.0
9196,2024-04-04,매수,4784000.0,15633706,80,794463-544498,251270.0
9197,2024-02-22,매수,10814900.0,44968047,83,34959038-313,11170.0
9198,2024-05-07,매수,24654000.0,84537366,84,789-60-751229,278470.0
9199,2024-02-13,매수,1311000.0,71397284,38,0303-9109,51600.0
9200,2024-01-25,매수,295000.0,37379035,50,57453691-384,73240.0
9201,2024-02-26,매수,2471700.0,33481273,33,647853-610545,78600.0
9202,2024-04-26,매수,5319000.0,96250,45,402-27-380980,270.0
9203,2024-03-06,매수,815360.0,40331039,91,31843368-465,139130.0
9204,2024-04-12,매수,4664800.0,81052926,34,709–2015–9478-2,86900.0
9205,2024-03-25,매수,17388000.0,32863917,46,974-06-379210,457190.0
9206,2024-04-02,매수,3097500.0,25521080,59,939851-951805,241560.0
9207,2024-02-08,매수,1097600.0,81903756,49,281-96-286019,23590.0
9208,2024-03-06,매수,5182500.0,19143470,75,159007-322083,25900.0
9209,2024-05-09,매수,389500.0,88031315,19,262-31-023366,281740.0
9210,2024-02-01,매수,7806400.0,17432494,41,001-63-550645,86900.0
9211,2024-05-09,매수,2224750.0,95361510,55,68747522-196,17800.0
9212,2024-04-01,매수,7310000.0,89530097,85,8666-5524,35760.0
9213,2024-01-09,매수,11130000.0,59694709,53,244-35-325816,58470.0
9214,2024-02-20,매수,12230400.0,11057846,91,2184-9670,267260.0
9215,2024-04-02,매수,4996600.0,90919726,83,669–6108–3331-5,12750.0
9216,2024-02-16,매수,1812600.0,20549201,19,9652-7015,6260.0
9217,2024-03-08,매수,378000.0,95524436,4,826-09-513084,1040.0
9218,2024-05-23,매수,761250.0,6735709,21,55738339-248,6040.0
9219,2024-05-20,매수,484640.0,68918153,26,837-19-308128,3090.0
9220,2024-01-02,매수,489600.0,26381646,6,956-65-465028,5830.0
9221,2024-03-21,매수,746460.0,82748067,58,005-14-498113,5940.0
9222,2024-05-10,매수,1545600.0,70296776,28,789-60-751229,161890.0
9223,2024-05-08,매수,15304500.0,56742179,57,616–8850–1939-9,348370.0
9224,2024-01-31,매수,2336950.0,93975723,77,746673-394586,240810.0
9225,2024-04-11,매수,1271450.0,30571750,59,012–0415–7264-6,80.0
9226,2024-02-28,매수,573300.0,12688052,21,416257-975923,89860.0
9227,2024-05-28,매수,1368760.0,83376225,76,969963-624062,11200.0
9228,2024-01-08,매수,1529600.0,4027440,16,213-03-283421,326030.0
9229,2024-03-22,매수,3380400.0,3148372,72,7294-7868,101490.0
9230,2024-05-23,매수,1359000.0,47613762,75,874–2803–6164-0,34020.0
9231,2024-05-29,매수,2802600.0,83055141,54,749–4332–2027-8,31980.0
9232,2024-01-30,매수,6824000.0,46312309,40,373282-117191,4170.0
9233,2024-04-02,매수,787710.0,92010952,93,4546-5316,139130.0
9234,2024-01-22,매수,8595000.0,83286459,75,44940276-692,9540.0
9235,2024-01-30,매수,1848600.0,33174230,52,00594065-78,140410.0
9236,2024-03-13,매수,13544700.0,55819790,69,666–9916–0037-7,36570.0
9237,2024-01-22,매수,29016000.0,82530976,78,3373-9477,373220.0
9238,2024-05-29,매수,9413400.0,14190230,58,56350641-15,277810.0
9239,2024-02-13,매수,1859000.0,9746252,13,565–7440–0690-9,66970.0
9240,2024-05-22,매수,14860400.0,18429874,97,464934-390256,66970.0
9241,2024-03-18,매수,385440.0,55107141,22,2379-0090,294870.0
9242,2024-02-14,매수,3387000.0,13392507,30,25820658-789,39490.0
9243,2024-03-08,매수,106600.0,24488904,2,879–6537–3395-9,22100.0
9244,2024-06-05,매수,21720.0,81376421,4,80667969-05,3620.0
9245,2024-05-21,매수,12054300.0,2981687,69,478-68-954915,18670.0
9246,2024-05-31,매수,1665630.0,16721883,93,98806970-48,232140.0
9247,2024-02-07,매수,5943600.0,20736002,52,0343-4625,6280.0
9248,2024-04-04,매수,8090500.0,16327061,55,4756-7903,307950.0
9249,2024-05-02,매수,900450.0,68781783,23,467416-536245,195940.0
9250,2024-02-14,매수,1201850.0,78470074,43,209-55-320679,248070.0
9251,2024-02-14,매수,210900.0,1108926,3,22601010-07,28300.0
9252,2024-02-02,매수,3017000.0,18135355,35,695-93-559116,23530.0
9253,2024-01-11,매수,3568400.0,62857661,44,23089154-83,95340.0
9254,2024-04-12,매수,7738500.0,15769268,67,35324396-712,1040.0
9255,2024-06-03,매수,4524000.0,21116694,12,375–0690–9868-9,6400.0
9256,2024-01-18,매수,2114000.0,85117439,35,270232-578103,237690.0
9257,2024-06-04,매수,182250.0,41748872,5,865–2221–8948-1,30200.0
9258,2024-01-05,매수,9447000.0,67798842,47,29460992-82,450080.0
9259,2024-03-13,매수,2056000.0,66176728,80,310–7609–5128-8,28050.0
9260,2024-03-08,매수,4131600.0,8112327,44,88110639-254,33780.0
9261,2024-06-03,매수,739200.0,58388343,77,2924-0909,10140.0
9262,2024-02-01,매수,203100.0,84329854,3,5988-3968,10120.0
9263,2024-05-21,매수,8807700.0,63010852,51,413460-557980,277810.0
9264,2024-04-16,매수,366100.0,49432714,14,86392216-60,28050.0
9265,2024-05-20,매수,4450500.0,91780496,45,271608-274369,78600.0
9266,2024-05-31,매수,193000.0,45479873,20,281-96-286019,32640.0
9267,2024-03-20,매수,1177500.0,86062831,30,3709-6175,29780.0
9268,2024-03-06,매수,5007600.0,54239988,52,632375-428679,11790.0
9269,2024-05-13,매수,13653000.0,74292752,37,98225420-75,298020.0
9270,2024-01-09,매수,73696000.0,13817403,98,14909997-75,207940.0
9271,2024-03-21,매수,726560.0,69887439,38,0343-4625,85660.0
9272,2024-03-20,매수,5829600.0,59295755,84,14599064-157,402340.0
9273,2024-03-04,매수,1021800.0,47477625,13,213-03-283421,454910.0
9274,2024-03-19,매수,7873600.0,49892562,74,62441012-95,192820.0
9275,2024-03-11,매수,1217700.0,14027384,27,0343-4625,990.0
9276,2024-04-24,매수,933600.0,95284357,24,40208998-91,195940.0
9277,2024-03-18,매수,20424000.0,50943980,46,91631617-44,6400.0
9278,2024-01-24,매수,1981950.0,35538804,73,31496684-203,353200.0
9279,2024-03-27,매수,7402400.0,90094779,38,457–1494–0267-6,11070.0
9280,2024-02-21,매수,1605400.0,24438906,46,997–7686–9929-8,4020.0
9281,2024-03-08,매수,6377100.0,7489994,87,95266979-58,35760.0
9282,2024-02-13,매수,2908000.0,67415958,80,99683170-87,4020.0
9283,2024-01-30,매수,2200000.0,12797084,88,11158880-932,353200.0
9284,2024-02-20,매수,3367200.0,67559715,61,9931-8374,69960.0
9285,2024-01-05,매수,855000.0,88452400,30,525-54-367003,353200.0
9286,2024-03-04,매수,3967500.0,43046646,75,491–3201–3217-7,21240.0
9287,2024-01-30,매수,4252500.0,71713496,45,32939048-531,66570.0
9288,2024-04-12,매수,1562400.0,89701258,63,21027222-335,353200.0
9289,2024-03-29,매수,2013750.0,53625403,75,98806970-48,36460.0
9290,2024-04-17,매수,14249200.0,19469932,98,36779182-139,5387.0
9291,2024-04-02,매수,5852000.0,63137347,95,359-86-019653,251270.0
9292,2024-02-29,매수,371300.0,69733400,47,616–8850–1939-9,10140.0
9293,2024-04-22,매수,2349500.0,73441554,74,346–2511–0236-0,5420.0
9294,2024-05-03,매수,1115400.0,38141702,13,04786625-909,41510.0
9295,2024-05-20,매수,29940.0,82662993,2,439-68-064927,232140.0
9296,2024-06-07,매수,2469600.0,65242547,84,9195-4191,9830.0
9297,2024-05-29,매수,4309200.0,1037254,63,961–6628–4488-3,10950.0
9298,2024-01-18,매수,5551000.0,41046589,70,3215-6393,41510.0
9299,2024-03-20,매수,86200.0,28015862,1,194358-544073,250.0
9300,2024-04-01,매수,1783800.0,41374676,9,205–5492–5385-3,145020.0
9301,2024-01-31,매수,1016750.0,51451596,35,064–3998–8126-6,4990.0
9302,2024-01-25,매수,24656000.0,92688509,67,5528-8893,373220.0
9303,2024-01-03,매수,4104800.0,41112204,28,54986895-890,39030.0
9304,2024-05-16,매수,1756300.0,86389061,91,359-86-019653,30000.0
9305,2024-04-02,매수,5796000.0,57579976,56,695-93-559116,214450.0
9306,2024-03-07,매수,4073300.0,23125446,77,145–3254–9074-4,35720.0
9307,2024-03-25,매수,695000.0,15848596,25,80667969-05,323410.0
9308,2024-02-02,매수,9355500.0,3778101,63,124042-011038,120.0
9309,2024-01-08,매수,9552600.0,21116479,87,96447423-08,5387.0
9310,2024-05-20,매수,5232700.0,10399508,71,06495874-88,454910.0
9311,2024-05-23,매수,2179200.0,83944189,96,025811-473905,214370.0
9312,2024-03-29,매수,4300800.0,52188207,28,5744-0125,5387.0
9313,2024-05-08,매수,6620200.0,74897688,79,751–0674–3749-3,365340.0
9314,2024-01-16,매수,242750.0,84417551,25,064–3998–8126-6,1440.0
9315,2024-05-10,매수,4944600.0,11917226,67,259080-837415,454910.0
9316,2024-04-05,매수,7899500.0,68643629,61,694-47-519343,145720.0
9317,2024-04-17,매수,16940500.0,74039554,85,11684466-25,145020.0
9318,2024-04-29,매수,4180800.0,45734906,52,707–5647–4984-8,41510.0
9319,2024-02-29,매수,5005000.0,6222168,55,932912-751043,150.0
9320,2024-01-31,매수,1204000.0,32411693,4,413460-557980,298020.0
9321,2024-03-12,매수,1384800.0,61111722,24,62441012-95,4800.0
9322,2024-01-31,매수,30400000.0,90068864,76,315-75-909111,7310.0
9323,2024-06-12,매수,17630000.0,9850600,82,86753447-06,660.0
9324,2024-05-02,매수,2640000.0,16732930,44,88110639-254,4800.0
9325,2024-05-02,매수,9611000.0,48100931,70,457–1494–0267-6,86900.0
9326,2024-05-17,매수,8105600.0,24594157,68,4546-5316,11170.0
9327,2024-01-12,매수,4102000.0,38897949,70,9825-9471,11210.0
9328,2024-05-02,매수,379200.0,90737555,4,5877-8627,10060.0
9329,2024-02-20,매수,1111800.0,93628037,6,31496684-203,4170.0
9330,2024-02-13,매수,8649600.0,99856220,68,277-26-535094,5300.0
9331,2024-03-20,매수,35712000.0,65134479,93,23249341-35,7310.0
9332,2024-04-17,매수,1126850.0,92935795,31,628-84-219333,29780.0
9333,2024-04-30,매수,1634950.0,95961038,95,1153-4298,67630.0
9334,2024-01-25,매수,6336000.0,64558700,40,389–0705–9923-8,145020.0
9335,2024-03-26,매수,242620.0,34839455,14,7223-8822,26960.0
9336,2024-04-29,매수,705660.0,60267212,38,879–6537–3395-9,336370.0
9337,2024-02-23,매수,520200.0,23891939,9,84753446-40,47050.0
9338,2024-02-16,매수,10976000.0,38811902,70,663-99-640333,307950.0
9339,2024-05-29,매수,388500.0,77531662,10,025811-473905,17800.0
9340,2024-03-07,매수,534000.0,24680892,10,281–0077–4181-9,22100.0
9341,2024-01-04,매수,6937200.0,99378493,94,837-19-308128,10120.0
9342,2024-03-15,매수,22315500.0,19566653,87,789-60-751229,247540.0
9343,2024-06-03,매수,8379000.0,17427941,95,287–6687–6121-4,35760.0
9344,2024-06-10,매수,1152000.0,25217955,18,836332-038054,12510.0
9345,2024-05-07,매수,6287600.0,20825755,44,03355597-75,280360.0
9346,2024-05-14,매수,2421900.0,31080652,69,874–2803–6164-0,720.0
9347,2024-03-11,매수,15480000.0,53170563,86,21312073-427,196170.0
9348,2024-03-21,매수,4469600.0,11095337,37,930-90-661065,69620.0
9349,2024-04-12,매수,3951400.0,43987932,46,17038329-23,78600.0
9350,2024-02-05,매수,44365000.0,63724297,95,5988-3968,51910.0
9351,2024-01-05,매수,352820.0,2021264,23,459–9083–1949-7,35250.0
9352,2024-03-06,매수,3393600.0,29441200,56,068554-764931,302440.0
9353,2024-04-02,매수,1257150.0,95727618,51,546–7271–9563-4,28050.0
9354,2024-05-31,매수,17250000.0,41734095,69,700–7083–6061-5,259960.0
9355,2024-05-02,매수,11896500.0,24827057,77,941348-199285,140860.0
9356,2024-05-29,매수,476130.0,62778004,59,781–3221–0927-8,3690.0
9357,2024-03-11,매도,124470.0,28619988,27,366-41-435712,28670.0
9358,2024-04-17,매수,359700.0,34667077,11,35951516-802,377300.0
9359,2024-05-14,매수,2418450.0,83004976,69,88964146-502,89030.0
9360,2024-05-30,매수,2175000.0,949955,60,69933851-12,5850.0
9361,2024-05-29,매수,657900.0,93618767,18,082601-686328,51600.0
9362,2024-02-21,매수,21794500.0,24176141,91,416227-994243,5380.0
9363,2024-02-29,매수,31900.0,66792667,2,426–6012–2857-8,6360.0
9364,2024-02-07,매수,2528500.0,20027317,13,6134-8260,348370.0
9365,2024-03-28,매수,3458400.0,38111147,44,804–2598–2677-6,402340.0
9366,2024-06-11,매수,442080.0,35003298,24,02544489-24,30000.0
9367,2024-01-08,매수,2408700.0,1881545,37,695-93-559116,32830.0
9368,2024-01-17,매수,1759500.0,69886716,69,807–7413–4523-9,64350.0
9369,2024-05-07,매수,883000.0,58327747,5,194–0738–4208-9,277810.0
9370,2024-01-12,매수,2207800.0,24374593,83,421927-510305,64350.0
9371,2024-01-09,매수,958320.0,23165682,72,281–0077–4181-9,34230.0
9372,2024-04-22,매수,6358500.0,26588612,45,8022-8467,307950.0
9373,2024-01-24,매수,965160.0,97789570,63,99553245-649,240.0
9374,2024-01-30,매수,1115000.0,79687078,50,544-39-489513,7070.0
9375,2024-03-21,매수,6983200.0,65557287,58,083492-288398,65350.0
9376,2024-04-09,매수,2774400.0,59350496,64,70328436-601,253450.0
9377,2024-03-06,매수,24272000.0,91315335,74,2650-3802,128940.0
9378,2024-03-26,매수,7486500.0,57149345,31,022–0704–3376-7,298040.0
9379,2024-05-14,매수,3012650.0,89212746,89,4878-8684,240810.0
9380,2024-04-04,매수,223590.0,77445620,29,9195-4191,138930.0
9381,2024-03-12,매수,510900.0,28529219,30,892–0797–0578-8,34020.0
9382,2024-01-10,매수,2138500.0,6807992,91,137-27-322415,42660.0
9383,2024-03-07,매수,247780.0,61504897,13,72817895-78,85660.0
9384,2024-06-10,매수,3010000.0,91367786,86,402-27-380980,6040.0
9385,2024-04-26,매수,6909000.0,35373381,94,110–3582–8826-2,10620.0
9386,2024-04-29,매수,11950500.0,11919063,93,383524-881209,214450.0
9387,2024-03-18,매수,1074460.0,33370094,62,466-19-144958,26960.0
9388,2024-02-19,매수,8183600.0,40620719,82,556290-782177,66570.0
9389,2024-04-29,매수,487500.0,25432623,13,412-75-037169,240810.0
9390,2024-05-20,매수,14071500.0,43686415,59,145–3254–9074-4,39030.0
9391,2024-01-18,매수,21906500.0,47463342,77,565–7440–0690-9,3670.0
9392,2024-02-05,매수,4933500.0,93299378,65,645-58-015321,35900.0
9393,2024-02-22,매수,15561000.0,38047871,57,25129677-595,2380.0
9394,2024-01-18,매수,3336800.0,25258223,43,423-57-633886,11790.0
9395,2024-01-16,매수,7390500.0,11952140,65,53645403-00,121600.0
9396,2024-01-15,매수,4110800.0,29703098,86,257–6075–8438-5,253450.0
9397,2024-02-08,매수,2504100.0,37405642,51,624–3845–7089-8,47810.0
9398,2024-01-17,매수,1269400.0,29795361,11,526–4982–0130-1,11780.0
9399,2024-02-05,매수,8466000.0,31546827,83,3592-5373,68760.0
9400,2024-02-19,매수,6598800.0,93458202,94,159007-322083,383220.0
9401,2024-03-13,매수,7289600.0,80831588,67,11688193-96,68760.0
9402,2024-05-30,매수,10142600.0,22364959,83,67378090-575,64760.0
9403,2024-05-21,매수,53000.0,39960170,1,491–3201–3217-7,7660.0
9404,2024-06-05,매수,1933050.0,52720130,49,961–6628–4488-3,81660.0
9405,2024-04-11,매수,20134500.0,48551946,93,8480-7459,352820.0
9406,2024-02-07,매수,9552600.0,68726588,54,906840-364420,39030.0
9407,2024-02-08,매수,1790400.0,39855235,24,54512425-09,454910.0
9408,2024-02-15,매수,22540000.0,73054530,70,237439-130647,51900.0
9409,2024-04-12,매수,1693600.0,72703113,29,930-90-661065,285130.0
9410,2024-02-14,매수,878400.0,75779227,18,09533935-668,990.0
9411,2024-01-24,매수,1884700.0,87514239,47,525-54-367003,120110.0
9412,2024-06-05,매수,173700.0,3930749,3,906840-364420,11210.0
9413,2024-02-14,매수,1628000.0,52879981,22,125-20-018452,5930.0
9414,2024-02-16,매수,1242000.0,67964456,20,55936753-07,4800.0
9415,2024-04-12,매수,2017600.0,60442000,26,20520613-673,3550.0
9416,2024-05-14,매수,711980.0,39892668,97,789-60-751229,73240.0
9417,2024-02-29,매수,2017600.0,49723743,97,980–3119–6218-8,440110.0
9418,2024-04-23,매수,1770250.0,5581381,97,848–3158–5548-0,26960.0
9419,2024-03-13,매수,7716000.0,60485725,60,3800-5619,150.0
9420,2024-05-09,매수,3347400.0,67469913,42,26118039-624,5930.0
9421,2024-01-25,매수,1006550.0,10644854,41,588535-764609,293490.0
9422,2024-03-18,매도,169050.0,6520322,7,005-14-498113,96530.0
9423,2024-05-10,매도,599200.0,96794531,28,58060623-55,214370.0
9424,2024-04-09,매수,23421000.0,78158832,74,1310-7903,457190.0
9425,2024-03-11,매수,3557250.0,18116612,93,091516-456453,30200.0
9426,2024-01-24,매수,152700.0,54152684,3,040726-552086,990.0
9427,2024-04-18,매수,10206000.0,27288280,81,1147-7226,5300.0
9428,2024-02-13,매수,4345000.0,63127860,79,500931-051536,36830.0
9429,2024-03-15,매수,60600.0,99019200,2,748–1450–6538-8,89030.0
9430,2024-03-13,매수,1516200.0,9035623,57,666–9916–0037-7,1120.0
9431,2024-04-01,매수,7849300.0,29846806,53,8128-1453,5387.0
9432,2024-04-15,매수,4985600.0,66134527,82,44887696-82,10620.0
9433,2024-04-17,매수,16473800.0,31681876,98,235720-830758,36570.0
9434,2024-03-28,매수,1062250.0,71342047,35,88316447-41,263750.0
9435,2024-03-28,매수,3272400.0,37387760,54,9216-9188,112040.0
9436,2024-03-19,매수,9539400.0,38912344,78,28068905-05,329180.0
9437,2024-01-15,매수,1287000.0,11489194,44,751–0674–3749-3,248070.0
9438,2024-01-11,매수,8835000.0,1396065,93,892–0797–0578-8,66570.0
9439,2024-02-05,매수,25542500.0,19634447,85,58770203-51,97950.0
9440,2024-01-04,매수,207900.0,48854599,3,6545-3013,285130.0
9441,2024-05-17,매수,535640.0,15570225,28,63684092-64,30000.0
9442,2024-02-07,매수,12041400.0,10804015,61,28068905-05,352820.0
9443,2024-03-14,매수,298300.0,18128169,19,421927-510305,24110.0
9444,2024-04-29,매수,5062500.0,67489104,81,0372-8394,33100.0
9445,2024-05-23,매수,11635800.0,9212142,86,5283-5937,214450.0
9446,2024-06-10,매수,98200.0,7065542,20,00144528-368,18880.0
9447,2024-05-02,매수,2031000.0,89507028,30,8480-7459,35900.0
9448,2024-01-26,매수,10396000.0,75798204,92,96447423-08,79550.0
9449,2024-03-07,매수,18540000.0,19348229,45,049–5923–0973-1,6400.0
9450,2024-06-04,매수,3257600.0,15697101,32,3692-4297,120.0
9451,2024-05-23,매수,1370200.0,62950327,68,699–4097–2968-5,80.0
9452,2024-03-15,매수,9420800.0,4295784,92,092-02-068244,28300.0
9453,2024-01-23,매수,24957000.0,91647412,94,602093-294947,3670.0
9454,2024-04-08,매수,1977000.0,61966243,30,40405218-76,52690.0
9455,2024-02-06,매수,18325500.0,20792647,57,618–3336–2937-3,128940.0
9456,2024-03-28,매수,1308000.0,5763585,48,880-75-105745,36460.0
9457,2024-01-15,매수,2275000.0,52846475,26,92518861-536,33780.0
9458,2024-05-16,매수,1656000.0,9165180,69,88110639-254,248070.0
9459,2024-02-19,매수,532440.0,539772,87,28421296-17,85620.0
9460,2024-02-13,매수,2223100.0,27961625,43,6033-1280,141080.0
9461,2024-05-02,매수,1265600.0,75716493,8,2924-0909,66970.0
9462,2024-05-02,매수,1995800.0,21540121,34,9696-1417,302440.0
9463,2024-05-21,매수,2785000.0,18895487,25,49457929-351,120.0
9464,2024-05-02,매수,5563200.0,78764133,76,8116-5787,10620.0
9465,2024-05-28,매수,544000.0,80160506,10,201–3630–0102-0,166090.0
9466,2024-01-03,매수,600600.0,43826721,11,163990-515643,47810.0
9467,2024-02-27,매수,1010100.0,57497033,37,277-26-535094,9830.0
9468,2024-04-04,매수,478400.0,25159522,8,5060-7352,8770.0
9469,2024-01-23,매수,3345300.0,66284379,63,38673885-38,22100.0
9470,2024-01-31,매수,1454000.0,32583561,20,69736784-623,5930.0
9471,2024-03-29,매수,19522000.0,38763050,86,41863502-49,348370.0
9472,2024-01-12,매수,480390.0,83871860,67,879-08-306270,10140.0
9473,2024-03-12,매수,7946400.0,22863608,84,67378090-575,365340.0
9474,2024-02-02,매수,6204000.0,87275515,94,86753447-06,25900.0
9475,2024-01-15,매수,118000.0,49373883,2,43188995-715,11210.0
9476,2024-01-26,매수,15747000.0,90297588,87,427777-996243,140860.0
9477,2024-05-23,매수,7599200.0,97532734,59,21042763-309,39490.0
9478,2024-02-22,매수,1538000.0,58853188,20,2439-9131,35900.0
9479,2024-05-02,매수,1835600.0,64028325,52,898-11-715439,36930.0
9480,2024-03-15,매수,729930.0,18768185,87,56350641-15,42670.0
9481,2024-03-26,매수,2136600.0,3949929,18,901–1073–0397-9,1570.0
9482,2024-01-02,매수,3375000.0,34166874,75,29739358-897,213420.0
9483,2024-04-26,매수,8780800.0,78067580,64,88316447-41,42700.0
9484,2024-06-11,매수,295850.0,15164676,61,797117-646248,395400.0
9485,2024-05-03,매수,117000.0,70861270,3,109–3871–7361-3,7660.0
9486,2024-02-07,매수,365400.0,16459109,6,5866-7914,8770.0
9487,2024-05-08,매수,477500.0,55831611,10,620-69-196475,20150.0
9488,2024-02-13,매수,520710.0,77333945,51,48315467-70,32640.0
9489,2024-03-20,매수,3470500.0,2820120,11,244–3731–9546-1,3670.0
9490,2024-03-08,매수,32112000.0,91606773,96,791-37-394070,51900.0
9491,2024-04-15,매수,2719500.0,64644119,74,40405218-76,36930.0
9492,2024-05-23,매수,752400.0,94643084,45,930-90-661065,336370.0
9493,2024-05-31,매수,11583000.0,36428298,54,863-96-651283,12330.0
9494,2024-03-25,매수,8460000.0,86920561,100,988718-074278,138040.0
9495,2024-04-12,매수,1907400.0,36834647,22,49801424-34,326030.0
9496,2024-02-27,매수,1121400.0,77448695,42,621673-673522,1120.0
9497,2024-01-19,매수,11694600.0,74866848,73,9118-2233,145020.0
9498,2024-01-24,매수,385560.0,47861114,63,032-06-523913,18880.0
9499,2024-04-01,매수,527400.0,53772152,9,546539-300908,2710.0
9500,2024-04-30,매수,387450.0,51897715,41,525-54-367003,10140.0
9501,2024-01-09,매수,436590.0,73417438,63,13772543-60,138930.0
9502,2024-03-05,매수,4611200.0,84817914,44,980–3119–6218-8,192820.0
9503,2024-05-22,매수,265720.0,69354371,91,9195-4191,88350.0
9504,2024-06-12,매수,1620000.0,21135277,6,3800-5619,5380.0
9505,2024-04-04,매수,261600.0,77615460,12,65476837-13,214370.0
9506,2024-06-11,매수,1194000.0,62320966,20,826-09-513084,86790.0
9507,2024-03-08,매수,201400.0,50225890,2,209-55-320679,64760.0
9508,2024-02-08,매수,334500.0,50408154,1,986-27-660389,128940.0
9509,2024-03-18,매수,1331960.0,86402424,67,433191-625222,3090.0
9510,2024-04-09,매도,828000.0,57063089,9,2353-2411,28300.0
